일자,기관 합계,기타법인,개인,외국인 합계,전체
2022.6.30,2278310,139093,8864494,3961612,1.52E+07
2022.6.29,2235298,87664,8339796,3275319,1.39E+07
2022.6.28,1722058,79299,8876478,2972286,1.37E+07
2022.6.27,2149621,106607,9054069,3060314,1.44E+07
2022.6.24,1840491,99917,9464034,3353672,1.48E+07
2022.6.23,2594226,133421,1.19E+07,4480875,1.91E+07
2022.6.22,2195883,124328,1.08E+07,3685489,1.68E+07
2022.6.21,2054388,96484,9371203,2843282,1.44E+07
2022.6.20,2330629,128844,1.06E+07,3327679,1.63E+07
2022.6.17,2557375,104952,1.04E+07,5746422,1.88E+07
2022.6.16,2435176,119433,1.13E+07,3038165,1.69E+07
2022.6.15,2347253,122716,1.21E+07,3824697,1.84E+07
2022.6.14,2567850,93814,1.19E+07,3943056,1.85E+07
2022.6.13,2467216,726519,1.21E+07,3533040,1.88E+07
2022.6.10,2558827,99982,9660822,3367052,1.57E+07
2022.6.9,3417954,107663,1.03E+07,4652925,1.85E+07
2022.6.8,1797178,86306,9987977,3336407,1.52E+07
2022.6.7,2504415,96605,1.01E+07,3418018,1.61E+07
2022.6.3,1415842,124732,1.04E+07,2571315,1.45E+07
2022.6.2,2205445,84273,8852996,3342740,1.45E+07
2022.5.31,2739205,141448,1.09E+07,7527002,2.13E+07
2022.5.30,1580058,192428,9972245,2451468,1.42E+07
2022.5.27,1514946,251366,1.10E+07,2898317,1.56E+07
2022.5.26,2473905,149339,1.05E+07,2933879,1.60E+07
2022.5.25,2007009,144040,1.05E+07,3078439,1.57E+07
2022.5.24,2236977,136707,1.16E+07,2957899,1.69E+07
2022.5.23,1873227,116349,1.12E+07,2914754,1.61E+07
2022.5.20,1655726,116988,1.30E+07,3098180,1.78E+07
2022.5.19,2624912,106227,1.20E+07,3547351,1.83E+07
2022.5.18,2561252,97561,1.16E+07,3435812,1.77E+07
2022.5.17,1734637,283699,1.06E+07,2985093,1.56E+07
2022.5.16,1979514,95618,9988737,2787139,1.49E+07
2022.5.13,1651078,137403,1.25E+07,3403942,1.77E+07
2022.5.12,2948540,102934,1.23E+07,4061420,1.94E+07
2022.5.11,2109087,86375,9967212,3096190,1.53E+07
2022.5.10,2587398,105224,1.18E+07,3956531,1.85E+07
2022.5.9,2086087,111434,1.09E+07,2824558,1.59E+07
2022.5.6,1883943,94313,1.10E+07,3798303,1.68E+07
2022.5.4,1873620,97875,1.26E+07,2606150,1.71E+07
2022.5.3,2075578,122232,1.29E+07,2472210,1.76E+07
2022.5.2,2244183,115163,1.12E+07,2356734,1.59E+07
2022.4.29,2324477,133186,1.39E+07,3783319,2.02E+07
2022.4.28,2163877,133621,1.52E+07,3885444,2.14E+07
2022.4.27,2659253,134626,1.53E+07,3878619,2.20E+07
2022.4.26,1729132,120819,1.39E+07,3736116,1.94E+07
2022.4.25,1972528,180752,1.46E+07,3675522,2.04E+07
2022.4.22,2447642,172014,1.38E+07,3204443,1.96E+07
2022.4.21,1743782,140056,1.49E+07,3048029,1.98E+07
2022.4.20,2272103,143721,1.38E+07,3124371,1.94E+07
2022.4.19,1587569,136564,1.32E+07,2567184,1.75E+07
2022.4.18,1666942,103075,1.12E+07,2140585,1.51E+07
2022.4.15,2472021,99450,1.11E+07,2499858,1.62E+07
2022.4.14,2933869,127991,1.21E+07,2917715,1.81E+07
2022.4.13,1804181,119311,1.19E+07,2696317,1.65E+07
2022.4.12,2050082,100578,1.14E+07,3335422,1.69E+07
2022.4.11,1999509,102706,1.05E+07,2631605,1.52E+07
2022.4.8,2041460,120387,1.22E+07,3154741,1.75E+07
2022.4.7,2807897,135047,1.37E+07,4029311,2.06E+07
2022.4.6,2505386,128980,1.38E+07,3557815,2.00E+07
2022.4.5,1907484,123045,1.38E+07,2558166,1.84E+07
2022.4.4,1785630,157145,1.20E+07,2559635,1.65E+07
2022.4.1,2459357,143744,1.30E+07,3502174,1.91E+07
2022.3.31,1689750,115686,1.35E+07,3713032,1.90E+07
2022.3.30,1901327,160073,1.49E+07,3358756,2.03E+07
2022.3.29,1744016,186120,1.50E+07,3454930,2.04E+07
2022.3.28,1968886,154390,1.38E+07,3387371,1.94E+07
2022.3.25,2071131,142930,1.58E+07,4094381,2.21E+07
2022.3.24,3532206,165662,1.62E+07,4415021,2.43E+07
2022.3.23,1971349,155999,1.72E+07,3777731,2.31E+07
2022.3.22,2045040,125791,1.31E+07,3921823,1.92E+07
2022.3.21,1973560,103598,1.16E+07,3424981,1.71E+07
2022.3.18,2101220,169654,1.19E+07,5740808,1.99E+07
2022.3.17,2371099,229860,1.46E+07,4523087,2.17E+07
2022.3.16,1553414,131598,1.18E+07,3586623,1.71E+07
2022.3.15,1648693,99605,1.15E+07,4162789,1.74E+07
2022.3.14,2115182,137222,1.40E+07,4919837,2.12E+07
2022.3.11,2498644,105946,1.31E+07,4494305,2.02E+07
2022.3.10,2797768,114802,1.24E+07,5818354,2.11E+07
2022.3.8,2186345,99987,1.24E+07,4446930,1.91E+07
2022.3.7,2706307,110523,1.12E+07,4431432,1.84E+07
2022.3.4,2092619,97367,1.35E+07,4077711,1.98E+07
2022.3.3,1852567,136027,1.35E+07,3521620,1.90E+07
2022.3.2,2070898,110489,1.15E+07,4169588,1.79E+07
2022.2.28,2309402,115243,1.18E+07,5640793,1.98E+07
2022.2.25,1883209,112539,1.50E+07,3902306,2.09E+07
2022.2.24,2449304,377778,1.51E+07,4596097,2.25E+07
2022.2.23,1699851,84355,1.10E+07,3208267,1.60E+07
2022.2.22,2155262,92447,1.19E+07,3509477,1.77E+07
2022.2.21,1983882,80383,9034345,2580027,1.37E+07
2022.2.18,1827796,103076,9894528,2991197,1.48E+07
2022.2.17,2426564,122411,1.41E+07,4075225,2.07E+07
2022.2.16,1776637,106617,1.04E+07,3366387,1.57E+07
2022.2.15,2144348,101686,1.08E+07,3391671,1.64E+07
2022.2.14,2320947,101376,1.13E+07,4580658,1.83E+07
2022.2.11,2948269,99104,1.15E+07,4128230,1.87E+07
2022.2.10,3532093,112230,1.24E+07,4417124,2.05E+07
2022.2.9,2053487,121249,1.14E+07,3505580,1.71E+07
2022.2.8,2561927,132681,1.44E+07,4294375,2.14E+07
2022.2.7,3244355,122352,1.20E+07,3961859,1.93E+07
2022.2.4,2240729,136035,1.47E+07,3471095,2.05E+07
2022.2.3,2482103,145843,1.43E+07,4847097,2.18E+07
2022.1.28,2846327,145973,1.38E+07,6080888,2.28E+07
2022.1.27,4303365,235360,1.76E+07,7443619,2.96E+07
2022.1.26,2251439,97912,1.16E+07,3871323,1.79E+07
2022.1.25,2620472,144426,1.32E+07,4557693,2.06E+07
2022.1.24,2073305,140779,1.13E+07,3751244,1.72E+07
2022.1.21,2787441,146433,1.16E+07,4130748,1.87E+07
2022.1.20,2283666,102440,1.01E+07,3578999,1.61E+07
2022.1.19,2423881,106835,1.12E+07,3671990,1.74E+07
2022.1.18,2329801,119479,1.24E+07,3410138,1.82E+07
2022.1.17,2227875,123777,1.21E+07,3838243,1.83E+07
2022.1.14,2663493,115403,1.33E+07,3986031,2.01E+07
2022.1.13,3481133,133402,1.40E+07,3894373,2.15E+07
2022.1.12,2317927,132512,1.45E+07,3963963,2.09E+07
2022.1.11,2506905,123647,1.36E+07,4168930,2.04E+07
2022.1.10,2719979,131062,1.30E+07,4117221,1.99E+07
2022.1.7,2639081,213187,1.36E+07,3999867,2.04E+07
2022.1.6,3493445,204377,1.71E+07,4476083,2.53E+07
2022.1.5,4521141,192820,1.79E+07,4893401,2.75E+07
2022.1.4,3135524,178401,1.54E+07,3401830,2.21E+07
2022.1.3,2820216,143976,1.26E+07,2741425,1.83E+07
2021.12.30,2971897,158774,1.26E+07,3145163,1.88E+07
2021.12.29,4473019,203401,1.41E+07,3774724,2.26E+07
2021.12.28,2215475,327867,1.99E+07,2899558,2.53E+07
2021.12.27,1527639,207020,1.44E+07,2175474,1.83E+07
2021.12.24,1469472,184624,1.56E+07,2222191,1.95E+07
2021.12.23,1687922,200238,1.64E+07,2947272,2.12E+07
2021.12.22,1892246,173681,1.47E+07,3001319,1.98E+07
2021.12.21,1775195,447175,1.53E+07,3400660,2.09E+07
2021.12.20,2218502,142958,1.32E+07,3599680,1.92E+07
2021.12.17,2138222,155001,1.42E+07,5445783,2.20E+07
2021.12.16,2017184,205139,1.53E+07,3461661,2.10E+07
2021.12.15,1800440,120184,1.35E+07,3243158,1.87E+07
2021.12.14,2115974,121193,1.45E+07,3453636,2.02E+07
2021.12.13,2023551,150624,1.44E+07,3573991,2.01E+07
2021.12.10,2503022,146788,1.33E+07,3504660,1.95E+07
2021.12.9,4702805,613821,1.37E+07,4731707,2.37E+07
2021.12.8,2565796,221276,1.61E+07,4293840,2.32E+07
2021.12.7,2358447,161194,1.48E+07,4085975,2.14E+07
2021.12.6,2463389,125322,1.32E+07,4285696,2.01E+07
2021.12.3,2697346,132403,1.40E+07,4050243,2.09E+07
2021.12.2,3216617,211102,1.63E+07,4548549,2.43E+07
2021.12.1,3122966,181030,1.66E+07,4810343,2.47E+07
2021.11.30,3529650,173659,1.95E+07,1.21E+07,3.53E+07
2021.11.29,2674224,208768,1.88E+07,4417529,2.61E+07
2021.11.26,2540213,246609,1.89E+07,4309006,2.60E+07
2021.11.25,2290023,145195,1.51E+07,3455830,2.10E+07
2021.11.24,2929182,132464,1.55E+07,3616927,2.22E+07
2021.11.23,3102098,149950,1.52E+07,3999435,2.25E+07
2021.11.22,2920384,214551,1.99E+07,4421023,2.75E+07
2021.11.19,2365556,199560,1.80E+07,3823537,2.44E+07
2021.11.18,2234320,221303,1.84E+07,4194818,2.50E+07
2021.11.17,2851271,244166,1.94E+07,4333701,2.68E+07
2021.11.16,2938475,195036,1.73E+07,4107747,2.45E+07
2021.11.15,2041964,169502,1.72E+07,3726169,2.31E+07
2021.11.12,2045019,147867,1.81E+07,4114080,2.44E+07
2021.11.11,3172624,224608,1.86E+07,4440976,2.64E+07
2021.11.10,2282326,216133,1.74E+07,4160115,2.40E+07
2021.11.9,2024822,141060,1.54E+07,3752304,2.13E+07
2021.11.8,2389920,143596,1.44E+07,3815402,2.08E+07
2021.11.5,2577493,139231,1.71E+07,4085682,2.39E+07
2021.11.4,2643047,171383,1.90E+07,4226281,2.61E+07
2021.11.3,2552405,154876,1.60E+07,3978512,2.27E+07
2021.11.2,1815922,163255,1.52E+07,3274685,2.05E+07
2021.11.1,1738982,171839,1.46E+07,3797006,2.04E+07
2021.10.29,2473074,134738,1.39E+07,4926380,2.15E+07
2021.10.28,2736054,208602,1.62E+07,4666200,2.38E+07
2021.10.27,2088410,245052,1.54E+07,3731893,2.14E+07
2021.10.26,1532429,154005,1.43E+07,3489519,1.95E+07
2021.10.25,1990836,142177,1.37E+07,3442095,1.92E+07
2021.10.22,1792454,143797,1.48E+07,3095847,1.98E+07
2021.10.21,2214404,180985,1.58E+07,4195449,2.24E+07
2021.10.20,2286399,182980,1.66E+07,3924236,2.30E+07
2021.10.19,1837899,192460,1.70E+07,3374522,2.24E+07
2021.10.18,2319257,190813,1.43E+07,3625266,2.04E+07
2021.10.15,2017867,159223,1.75E+07,4585759,2.43E+07
2021.10.14,2875045,172581,1.57E+07,4390458,2.32E+07
2021.10.13,2142237,125791,1.50E+07,4370955,2.16E+07
2021.10.12,2661377,114955,1.33E+07,5348632,2.14E+07
2021.10.8,2910222,133832,1.63E+07,4505692,2.38E+07
2021.10.7,2281498,138359,1.58E+07,4390781,2.26E+07
2021.10.6,3043421,175144,2.03E+07,5420131,2.90E+07
2021.10.5,3013305,170586,1.82E+07,5600646,2.70E+07
2021.10.1,2423445,143978,1.81E+07,4090628,2.47E+07
2021.9.30,2656620,141382,1.73E+07,5194907,2.53E+07
2021.9.29,3351890,196648,1.69E+07,4950927,2.54E+07
2021.9.28,3281878,182529,1.81E+07,4203712,2.57E+07
2021.9.27,2224632,158610,1.59E+07,3416825,2.17E+07
2021.9.24,2397800,157822,1.75E+07,4128000,2.42E+07
2021.9.23,2505816,154881,1.58E+07,4499698,2.30E+07
2021.9.17,2872302,138880,1.64E+07,5518930,2.50E+07
2021.9.16,2869090,154309,1.53E+07,3805549,2.21E+07
2021.9.15,2501558,153049,1.64E+07,4090580,2.31E+07
2021.9.14,2744333,184224,1.94E+07,4258710,2.66E+07
2021.9.13,2665631,188709,1.80E+07,3950459,2.48E+07
2021.9.10,2528602,159695,1.80E+07,4214877,2.49E+07
2021.9.9,5137456,210152,1.84E+07,5186074,2.89E+07
2021.9.8,3400277,192852,2.02E+07,4988022,2.88E+07
2021.9.7,2160912,141592,1.81E+07,3441720,2.39E+07
2021.9.6,2137216,195638,1.76E+07,3292381,2.32E+07
2021.9.3,2374839,201463,1.90E+07,3641905,2.52E+07
2021.9.2,3969427,185214,1.81E+07,4599513,2.68E+07
2021.9.1,2612015,194273,1.84E+07,4318301,2.56E+07
2021.8.31,2880729,178202,1.97E+07,6690455,2.95E+07
2021.8.30,2102900,148110,1.80E+07,3732243,2.40E+07
2021.8.27,2177639,170381,1.62E+07,3879206,2.25E+07
2021.8.26,2892906,182128,1.72E+07,4251545,2.45E+07
2021.8.25,2910604,646103,1.68E+07,3864047,2.42E+07
2021.8.24,2731897,229119,1.98E+07,4590343,2.73E+07
2021.8.23,2350506,166661,1.68E+07,4361909,2.37E+07
2021.8.20,3051704,215860,1.99E+07,5452094,2.86E+07
2021.8.19,3530801,413668,2.06E+07,4800462,2.93E+07
2021.8.18,2506209,165475,2.09E+07,4897167,2.85E+07
2021.8.17,3135818,263291,2.50E+07,6152877,3.45E+07
2021.8.13,3457675,479887,2.19E+07,7435970,3.33E+07
2021.8.12,4134412,202142,2.18E+07,6937836,3.31E+07
2021.8.11,3243937,195506,2.27E+07,5763486,3.19E+07
2021.8.10,3100576,727176,2.62E+07,4636899,3.47E+07
2021.8.9,3426917,183470,2.22E+07,3578411,2.94E+07
2021.8.6,2461957,158623,1.94E+07,3655417,2.57E+07
2021.8.5,2452123,147234,1.77E+07,3460459,2.38E+07
2021.8.4,2466163,150391,1.87E+07,3071896,2.44E+07
